A_type,A_params,B_type,B_params,sliced_pca,sliced_pca_time,gromov_wasserstein,gromov_wasserstein_time,standard_ot,standard_ot_time,procrustes_ot,procrustes_ot_time,diffusion_k10_t0,diffusion_k10_t0_time,diffusion_k10_t1,diffusion_k10_t1_time,sw_proj100,sw_proj100_time,sw_proj1000,sw_proj1000_time,sw_proj10000,sw_proj10000_time
banana,{'phase': 0.0},banana,{'phase': 0.0},0.03173638162549789,0.006455421447753906,0.06475717848120485,0.00861668586730957,0.25060913140676117,0.0,0.24410015992500783,0.0,0.04488561884708037,0.009966850280761719,0.04642999113876546,0.007323265075683594,0.036555630954278155,0.0,0.03574546237479971,0.02051687240600586,0.0356624335749631,0.18723464012145996
banana,{'phase': 0.0},banana,{'phase': 0.2},0.05142712994451557,0.0,0.08740605937908195,0.011521339416503906,0.3661328144507625,0.0,0.26918313275394595,0.009674310684204102,0.04389728343309751,0.012910604476928711,0.028993151349958054,0.01088714599609375,0.08138964108784812,0.0,0.0824678724853032,0.027786731719970703,0.08263791443231805,0.17034196853637695
banana,{'phase': 0.0},banana,{'phase': 1.0},0.18254443810591792,0.0,0.2671508091392275,0.011862039566040039,0.7827273228181929,0.0,0.5082692873382675,0.0025300979614257812,0.056857660159823575,0.014268159866333008,0.06049132067962488,0.004088163375854492,0.37272196213759595,0.005394458770751953,0.38391122368595887,0.01616072654724121,0.38462870285931633,0.1601574420928955
banana,{'phase': 0.0},cylinder,{'angle': 0.0},0.3211619673124013,0.0,0.6317594649457086,0.054032087326049805,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.05908253374301727,0.017482280731201172,0.12811404186384565,0.012649059295654297,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 0.0},cylinder,{'angle': 0.2},0.3049436534784992,0.0010340213775634766,0.738194710814643,0.021399736404418945,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.05464526477564113,0.011719465255737305,0.13342002530186284,0.012703895568847656,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 0.0},cylinder,{'angle': 1.5707963267948966},0.3181732152026329,0.0,0.7436482598017728,0.015039920806884766,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.0670761578843268,0.020824193954467773,0.13763540369573177,0.009267330169677734,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 0.0},normal,"{'mean': array([0., 0.])}",0.5362976895906456,0.006253480911254883,0.9989065754207886,0.03505086898803711,1.3396381747787502,0.0,0.905198910709465,0.017491817474365234,0.0887790148207644,0.00849771499633789,0.1287350007439748,0.0,1.3521801958467796,0.001024007797241211,1.2963662329156376,0.026314735412597656,1.2915567490805848,0.19044280052185059
banana,{'phase': 0.0},normal,"{'mean': array([1., 1.])}",0.3963309832997355,0.004845142364501953,0.6610111858890841,0.02694416046142578,0.9708120086629548,0.0,0.8342265496636753,0.01093745231628418,0.08273863147823454,0.015449285507202148,0.12660174194679238,0.012247800827026367,0.6602774317275413,0.0,0.6838946653487896,0.02029561996459961,0.6858625444392925,0.16867351531982422
banana,{'phase': 0.0},normal,"{'mean': array([ 2., -2.])}",0.44740868996205646,0.008304357528686523,0.7842982044829047,0.02068471908569336,1.651554533265709,0.0,0.7981357272881956,0.0025589466094970703,0.09429791357304598,0.01757979393005371,0.15356341083519826,0.011206865310668945,1.9031469438165705,0.003142833709716797,1.9773434004020893,0.01659703254699707,1.9823306265498324,0.18184494972229004
banana,{'phase': 0.0},normal,"{'mean': array([0., 0.]), 'cov': array([[1, 0],
       [0, 4]])}",1.001111189244346,0.0,1.9935146004337372,0.01386404037475586,1.5481876234978778,0.0,1.1191627678007792,0.020949840545654297,0.10629836578691818,0.025407791137695312,0.1598460093511189,0.00802922248840332,1.8221819600906086,0.0055370330810546875,1.7848056557897285,0.011790752410888672,1.781002455950434,0.16759586334228516
banana,{'phase': 0.0},normal,"{'mean': array([0., 0.]), 'cov': array([[2., 0.],
       [0., 2.]])}",0.6931072853016063,0.0,1.2822153847318687,0.032454490661621094,1.3186853090031028,0.0,0.9485722373876585,0.0,0.12645740101616948,0.027167081832885742,0.1657616590417129,0.056014060974121094,1.2844841429283569,0.0020072460174560547,1.249791639947133,0.01626133918762207,1.2468595630086403,0.17685651779174805
banana,{'phase': 0.0},normal,"{'mean': array([0., 0.]), 'angle': 0.7853981633974483}",0.45566206786781693,0.007611989974975586,0.8071943925793328,0.014664173126220703,1.304076210681853,0.0,0.8354497446728658,0.025835275650024414,0.07960610745125588,0.011525630950927734,0.1254687912171733,0.013062000274658203,1.2696440891610992,0.003368854522705078,1.2196176532342762,0.016739368438720703,1.2153507599575044,0.16568326950073242
banana,{'phase': 0.0},swissroll,{},5.47163556806021,0.0,10.904739883551597,0.03650164604187012,3.400583240106406,0.0,2.6791417179000985,0.013013124465942383,0.07416817817548448,0.016446828842163086,0.11411295944537926,0.015729427337646484,8.907414637397713,0.0,8.941221605359674,0.021335363388061523,8.939142426606649,0.18232035636901855
banana,{'phase': 0.2},banana,{'phase': 0.0},0.051502992905923015,0.0,0.08869310489513899,0.01645040512084961,0.36389548198322436,0.0,0.2700183143971989,0.0,0.04637997989984994,0.0156402587890625,0.05293237135565288,0.015650510787963867,0.08127157290510978,0.002980470657348633,0.08253424680467782,0.027019262313842773,0.08270573804849511,0.16497373580932617
banana,{'phase': 0.2},banana,{'phase': 0.2},0.03446640879112447,0.009361505508422852,0.06443204501690043,0.02400684356689453,0.24441821547077863,0.0016417503356933594,0.24363775888597747,0.0,0.04081053380907168,0.010881662368774414,0.06826627492164064,0.01149749755859375,0.033472301674458284,0.0021817684173583984,0.03334305785121941,0.01573014259338379,0.03334598394355687,0.1643679141998291
banana,{'phase': 0.2},banana,{'phase': 1.0},0.1654657761183884,0.017029523849487305,0.22481439014251478,0.015725374221801758,0.7105119844621574,0.0,0.48312926556019586,0.0,0.054119014496535625,0.01710367202758789,0.04996215066642757,0.008027076721191406,0.32314729452297586,0.0032732486724853516,0.3329946259748427,0.016869306564331055,0.3335437022959296,0.15771079063415527
banana,{'phase': 0.2},cylinder,{'angle': 0.0},0.31277734370919774,0.0,0.6900151966346991,0.021603822708129883,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.07109222310095567,0.007155656814575195,0.13937789927808591,0.016693592071533203,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 0.2},cylinder,{'angle': 0.2},0.3019197289310958,0.007162809371948242,0.6615569492101633,0.03394055366516113,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.06494566484273433,0.032515525817871094,0.12860520369096626,0.016928434371948242,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 0.2},cylinder,{'angle': 1.5707963267948966},0.31813620265436565,0.0,0.7199021535961484,0.027669429779052734,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.06631650080888292,0.02039170265197754,0.14252557562673673,0.016917943954467773,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 0.2},normal,"{'mean': array([0., 0.])}",0.43594252888407503,0.0,0.7296199564149979,0.019324541091918945,1.3248336268857852,0.0,0.8165113328319341,0.010031700134277344,0.07957924493083937,0.015541315078735352,0.14780909791511287,0.008099555969238281,1.3206051590629704,0.004945039749145508,1.264157933261343,0.021754026412963867,1.2593809560537639,0.21691346168518066
banana,{'phase': 0.2},normal,"{'mean': array([1., 1.])}",0.4840634188640676,0.012473344802856445,0.8654437861384345,0.02386641502380371,0.999841926494248,0.0,0.8150823046471102,0.015880823135375977,0.10911630760280663,0.019579648971557617,0.17932976755606017,0.01590132713317871,0.6847582857488832,0.0023262500762939453,0.6969862302648789,0.0220489501953125,0.6980876241191066,0.17389750480651855
banana,{'phase': 0.2},normal,"{'mean': array([ 2., -2.])}",0.4390942435116492,0.0,0.7348529045918679,0.03208565711975098,1.6238594369696864,0.0,0.7925946024266469,0.008053779602050781,0.0993651305034068,0.029305219650268555,0.16033255344911854,0.0077610015869140625,1.8245366800944074,0.008058786392211914,1.8988253540727387,0.023760318756103516,1.9039399515004038,0.17492341995239258
banana,{'phase': 0.2},normal,"{'mean': array([0., 0.]), 'cov': array([[1, 0],
       [0, 4]])}",0.9457587366318783,0.0,1.875364126118466,0.02437448501586914,1.5145341646627,0.0,1.12674005626823,0.01655888557434082,0.07794849020847783,0.008077859878540039,0.10279622890080853,0.0,1.6395398159585812,0.015850067138671875,1.6265114611509421,0.024495840072631836,1.6253533277454308,0.16841769218444824
banana,{'phase': 0.2},normal,"{'mean': array([0., 0.]), 'cov': array([[2., 0.],
       [0., 2.]])}",0.7600869641403367,0.0,1.4523677713801917,0.026365995407104492,1.3564730008543309,0.0,0.998026928416752,0.02512955665588379,0.09879978102841037,0.009252309799194336,0.16506738193084064,0.024207592010498047,1.4402150329533336,0.0,1.3907251651801318,0.021791696548461914,1.3865994935067767,0.19458293914794922
banana,{'phase': 0.2},normal,"{'mean': array([0., 0.]), 'angle': 0.7853981633974483}",0.5201781441498079,0.0024743080139160156,0.9326450504648494,0.03987622261047363,1.3423149736084412,0.013855934143066406,0.8463951045581374,0.018855810165405273,0.08986025881205327,0.013761281967163086,0.14231442554594453,0.016319751739501953,1.368544297936374,0.0,1.3130200934466678,0.02408003807067871,1.3084171109827263,0.24660468101501465
banana,{'phase': 0.2},swissroll,{},5.657644195935921,0.0,11.26459706738595,0.049907684326171875,3.35918276756477,0.0,2.723922734269849,0.016960620880126953,0.06721049909573587,0.01971912384033203,0.12262631247382808,0.009136676788330078,8.574893937154126,0.0,8.686735028684138,0.03218221664428711,8.692571943337569,0.26671266555786133
banana,{'phase': 1.0},banana,{'phase': 0.0},0.18987833309163657,0.0,0.2561640915689728,0.02061176300048828,0.7803618068455165,0.0,0.5121545188155214,0.0,0.05425884011902458,0.022284984588623047,0.07385020038024535,0.010292291641235352,0.3741651602896319,0.007046222686767578,0.38466653504336096,0.02247333526611328,0.38540176342111243,0.22636938095092773
banana,{'phase': 1.0},banana,{'phase': 0.2},0.16572161502305027,0.012686967849731445,0.23712079649112205,0.017008543014526367,0.7082852346814635,0.0,0.4822350780405014,0.009976863861083984,0.04932201962812248,0.003966808319091797,0.07901192211594203,0.027602434158325195,0.31797178103101076,0.0021157264709472656,0.32741057057956047,0.01605701446533203,0.3278709562116156,0.2042407989501953
banana,{'phase': 1.0},banana,{'phase': 1.0},0.03926208354270927,0.0,0.07282748994601758,0.016902446746826172,0.25120152651091143,0.0,0.2507713133302053,0.008962869644165039,0.054755295833549864,0.021277427673339844,0.09604366965848636,0.01837444305419922,0.03721363385451124,0.0019421577453613281,0.03792412210509416,0.0249636173248291,0.03803938273264023,0.19337821006774902
banana,{'phase': 1.0},cylinder,{'angle': 0.0},0.4678301723692777,0.006840705871582031,0.691034365781868,0.027489662170410156,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.059116822187381235,0.01941823959350586,0.18659082157007467,0.015448808670043945,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 1.0},cylinder,{'angle': 0.2},0.45773650962797585,0.0,0.6732583802104192,0.06245994567871094,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.06200551069476169,0.019221782684326172,0.16971061472939147,0.017050981521606445,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 1.0},cylinder,{'angle': 1.5707963267948966},0.46041364502871523,0.0,0.6969220318774517,0.04760313034057617,OT: Feature dimension mismatch: 2 vs 3,,"Procrustes: Shape mismatch (100, 2) vs (100, 3)",,0.06034762623078683,0.025972604751586914,0.1742496649430983,0.022841215133666992,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,,SW: Feature dimension mismatch: 2 vs 3,
banana,{'phase': 1.0},normal,"{'mean': array([0., 0.])}",0.5815315893569157,0.008600473403930664,0.8102623463823933,0.020244598388671875,1.3159147885781861,0.0041887760162353516,0.869771556207917,0.016973018646240234,0.09585433517252333,0.02835702896118164,0.1711329620508827,0.012212276458740234,1.3241504039010392,0.004179477691650391,1.2710063019130102,0.020909786224365234,1.267137384146814,0.22583556175231934
banana,{'phase': 1.0},normal,"{'mean': array([1., 1.])}",0.5378354941177512,0.0,0.7504464933475797,0.03335213661193848,1.1159493411664922,0.0,0.819615853885693,0.016721725463867188,0.10555051259494495,0.02909684181213379,0.17511889434531006,0.010517597198486328,0.8252117697363076,0.0,0.8531615550070597,0.024877548217773438,0.8558862173194337,0.1902618408203125
banana,{'phase': 1.0},normal,"{'mean': array([ 2., -2.])}",0.5420929777380503,0.008553266525268555,0.7520642185692205,0.02215719223022461,1.5572804080868308,0.0,0.8298405198167365,0.009455204010009766,0.12354432170210909,0.012759208679199219,0.1767756672100342,0.011860370635986328,1.7047680224429564,0.0,1.7627828305393856,0.021097183227539062,1.7668435527360145,0.19083690643310547
banana,{'phase': 1.0},normal,"{'mean': array([0., 0.]), 'cov': array([[1, 0],
       [0, 4]])}",0.845634821660046,0.0,1.5717986950334963,0.030217409133911133,1.415028708274978,0.0022275447845458984,1.0332531086509862,0.00907278060913086,0.08804120134243751,0.01616525650024414,0.18098179720086646,0.00809788703918457,1.4793165286692578,0.008564472198486328,1.4704068685189027,0.019005537033081055,1.4704231893242645,0.16829562187194824
banana,{'phase': 1.0},normal,"{'mean': array([0., 0.]), 'cov': array([[2., 0.],
       [0., 2.]])}",0.8127809359076114,0.003570556640625,1.534651539409033,0.02802586555480957,1.30172567374532,0.002100229263305664,1.0009402431075423,0.012543916702270508,0.13326900130227007,0.025923967361450195,0.17128295463700285,0.022493600845336914,1.3011157450926052,0.007780790328979492,1.2582679281533204,0.016411304473876953,1.2551442886995468,0.21071124076843262
banana,{'phase': 1.0},normal,"{'mean': array([0., 0.]), 'angle': 0.7853981633974483}",0.636046429496605,0.0024602413177490234,0.8680697693456173,0.02769947052001953,1.247944085515337,0.0,0.9308067187903327,0.0,0.1273759881120691,0.013716459274291992,0.204237845627667,0.008033275604248047,1.1717751044703195,0.0038115978240966797,1.1283135576900312,0.02722024917602539,1.1251600894495646,0.21213722229003906
banana,{'phase': 1.0},swissroll,{},5.510142588955273,0.0,10.856033563870405,0.019034862518310547,3.5100134688318283,0.0,2.6960712545151866,0.016619205474853516,0.06738955386109022,0.01620650291442871,0.13705468788972588,0.006123065948486328,9.26153242261413,0.008043527603149414,9.389794183699783,0.016220808029174805,9.39633513752203,0.18636608123779297
cylinder,{'angle': 0.0},banana,{'phase': 0.0},0.35442073765556437,0.0,0.6937798396359562,0.019949674606323242,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.07082269945526716,0.016408205032348633,0.24720660101739825,0.010699748992919922,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},banana,{'phase': 0.2},0.37101698494338414,0.0,0.6617648309681137,0.02824854850769043,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.06322563733767883,0.015308380126953125,0.24213472693753602,0.020391225814819336,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},banana,{'phase': 1.0},0.5378432169155798,0.002418041229248047,0.715754126857902,0.04049229621887207,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.06601441598296834,0.013082265853881836,0.27409233122601406,0.00820159912109375,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},cylinder,{'angle': 0.0},0.10150327120607978,0.002580404281616211,0.3762702169225904,0.02355051040649414,0.5139234703534737,0.0,0.5304325854989558,0.016291141510009766,0.054524945365267585,0.010997772216796875,0.07382258385990959,0.012433290481567383,0.07930302158441337,0.0038738250732421875,0.07935803302190951,0.026751041412353516,0.07904947495398795,0.35862040519714355
cylinder,{'angle': 0.0},cylinder,{'angle': 0.2},0.09702905809724739,0.006338834762573242,0.22482225423794244,0.033399343490600586,0.5134282472079436,0.0,0.5297983361889463,0.013315677642822266,0.05693398130434026,0.024641990661621094,0.06579405597984028,0.020762205123901367,0.08967088563316146,0.0020058155059814453,0.0891207448812165,0.021754980087280273,0.08963514631619726,0.1977858543395996
cylinder,{'angle': 0.0},cylinder,{'angle': 1.5707963267948966},0.07518280459605713,0.0,0.4142319991256282,0.02899789810180664,0.5935976516887737,0.0,0.6165584763354313,0.00586247444152832,0.06416220651130808,0.010269641876220703,0.058510376325373675,0.018869400024414062,0.13863571053720403,0.002262592315673828,0.13550375961051211,0.016452550888061523,0.13603599472572375,0.1952531337738037
cylinder,{'angle': 0.0},normal,"{'mean': array([0., 0.])}",0.40240135282217654,0.0,0.6508434226015225,0.016465187072753906,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.15032663182517636,0.008026361465454102,0.22456921332965796,0.015566110610961914,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},normal,"{'mean': array([1., 1.])}",0.4511243482500534,0.0,0.7591368118393983,0.018040180206298828,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.15565842981134248,0.017992734909057617,0.22942475212060356,0.008317232131958008,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},normal,"{'mean': array([ 2., -2.])}",0.4722064584583681,0.0,0.7584117427914561,0.04034996032714844,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.11818630582069672,0.009387731552124023,0.24097034183965693,0.02219390869140625,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},normal,"{'mean': array([0., 0.]), 'cov': array([[1, 0],
       [0, 4]])}",1.0212138572284186,0.0,1.5948275119243525,0.026743173599243164,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.1281422920522003,0.015842199325561523,0.19978381037754675,0.02470541000366211,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},normal,"{'mean': array([0., 0.]), 'cov': array([[2., 0.],
       [0., 2.]])}",0.9052795215597773,0.0032548904418945312,1.4557521481550248,0.023940086364746094,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.12500687271461042,0.012943506240844727,0.18625654704779285,0.016192197799682617,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},normal,"{'mean': array([0., 0.]), 'angle': 0.7853981633974483}",0.4368980632288578,0.005941152572631836,0.7118311913271376,0.0293424129486084,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.13355773543322141,0.007683515548706055,0.18938580461695867,0.016430377960205078,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.0},swissroll,{},6.37018873300166,0.0015022754669189453,10.897402875877937,0.0323333740234375,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.07292609904475872,0.008440732955932617,0.13228184849477778,0.024484872817993164,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},banana,{'phase': 0.0},0.33104367364917237,0.008130311965942383,0.6897884203202519,0.0706484317779541,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.05734487246698926,0.03132510185241699,0.22687852877058415,0.014836311340332031,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},banana,{'phase': 0.2},0.34219700896276856,0.003299236297607422,0.7324992870756204,0.052544355392456055,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.06775023597812646,0.013242721557617188,0.2449406462704059,0.015468835830688477,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},banana,{'phase': 1.0},0.5148299268262748,0.0,0.7205791367586668,0.046707868576049805,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.07484711709157114,0.009015321731567383,0.27958265264451154,0.025664567947387695,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},cylinder,{'angle': 0.0},0.07560467222558691,0.0,0.3275915236689432,0.027637958526611328,0.5582245417876502,0.002011537551879883,0.5348234638947014,0.0,0.043798059035171644,0.01762557029724121,0.06033100156094064,0.01576519012451172,0.10784464971051892,0.008719205856323242,0.11251864401877104,0.022123098373413086,0.11262048768060225,0.2386341094970703
cylinder,{'angle': 0.2},cylinder,{'angle': 0.2},0.09471392107382699,0.0,0.4077775620542141,0.015858173370361328,0.5727633962164149,0.0,0.565917418064069,0.0,0.056754179423939614,0.009637832641601562,0.0701382764948241,0.022022724151611328,0.13582705932095757,0.002537965774536133,0.13615652804379613,0.022342920303344727,0.1378929664045487,0.2050626277923584
cylinder,{'angle': 0.2},cylinder,{'angle': 1.5707963267948966},0.0720016674669546,0.008264541625976562,0.35822998445074633,0.016622543334960938,0.5784125592667911,0.01330113410949707,0.663382574666107,0.002970457077026367,0.05291821578166995,0.016138315200805664,0.03472794381940446,0.017324209213256836,0.14180210942101312,0.0,0.14112288181103907,0.01671123504638672,0.14019372187150742,0.20868468284606934
cylinder,{'angle': 0.2},normal,"{'mean': array([0., 0.])}",0.48060458586625426,0.0,0.7626965524752878,0.017624378204345703,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.10688399169051849,0.021608591079711914,0.16139425758046871,0.01981043815612793,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},normal,"{'mean': array([1., 1.])}",0.4289588438654168,0.003659963607788086,0.6995247894123202,0.017581939697265625,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.11380149192958476,0.022423982620239258,0.18484077892577364,0.014879465103149414,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},normal,"{'mean': array([ 2., -2.])}",0.32337143101529503,0.0,0.5789633443305103,0.02517414093017578,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.08949242250139194,0.019733905792236328,0.14091053402235473,0.013559341430664062,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},normal,"{'mean': array([0., 0.]), 'cov': array([[1, 0],
       [0, 4]])}",0.9551671597459117,0.001127004623413086,1.5971366439267036,0.03303790092468262,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.14237264837813732,0.03740692138671875,0.26926742539434073,0.029701948165893555,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},normal,"{'mean': array([0., 0.]), 'cov': array([[2., 0.],
       [0., 2.]])}",0.8850668200256799,0.0,1.5266999448855159,0.01878833770751953,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.1207566285502789,0.014501333236694336,0.18257698471976488,0.016620159149169922,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
cylinder,{'angle': 0.2},normal,"{'mean': array([0., 0.]), 'angle': 0.7853981633974483}",0.5124540190355231,0.013903379440307617,0.8274137475052306,0.04518914222717285,OT: Feature dimension mismatch: 3 vs 2,,"Procrustes: Shape mismatch (100, 3) vs (100, 2)",,0.11854149755116132,0.017580747604370117,0.15168166434537186,0.013875722885131836,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,,SW: Feature dimension mismatch: 3 vs 2,
